,@type,datePublished,headline,inLanguage,reviewBody,author_@type,author_image,author_name,author_url,itemReviewed_@type,itemReviewed_name,publisher_@type,publisher_name,publisher_sameAs,reviewRating_@type,reviewRating_ratingValue
77,Review,2020-07-13T18:26:19+00:00,Initial contact good,en,"Initial contact good, I then couldn't take pre-arranged call. Contact after that bit tricky due to phone signal of agent working remotely, clearly not his fault, all resolved now and all systems go!!",Person,,Catherine,https://uk.trustpilot.com/users/5f0ca74b76d252606fe01cb8,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
78,Review,2020-07-13T17:34:15+00:00,Excellent value,en,"Excellent value, good communication on enrolment and speedy response times.",Person,,Lyndsey,https://uk.trustpilot.com/users/5f0c9b16a0250d5a3427e5d8,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
79,Review,2020-07-13T07:17:44+00:00,Very responsive team,en,Very responsive team.  The Lessons are clear and thorough.,Person,,JONATHAN GERALD CHAMBERS,https://uk.trustpilot.com/users/59eef06d0000ff000ad8c9a3,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
80,Review,2020-07-09T12:28:34+00:00,Highly Recomended,en,"I was very close to signing up with a different provider before discovered DPG, the reason why I changed my opinion in the last minutes is because customer service is a big thing for me. 
DPG was very quick to answer my query and provide all information I needed, followed up and are very professional in their communication which indicated great customer service and how keen they are on providing sufficient information on the request. I am really looking forward to starting my education with them.",Person,,Wessam,https://uk.trustpilot.com/users/5f070d71866c467f6a3c64d5,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
81,Review,2020-07-09T07:28:21+00:00,Really simple task to get information…,en,"Really simple task to get information and enrol, I was disappointed that the promised iPad never turned up though, as was my son.",Person,,Daniel,https://uk.trustpilot.com/users/5f06c714866c46791f3c1e51,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
82,Review,2020-07-08T11:12:47+00:00,Sean was really helpful in my…,en,Sean was really helpful in my registration process and was always quick to reply with any query I had.  Thanks Sean,Person,,gemma francis ,https://uk.trustpilot.com/users/5f05aa2f09a0369b8d2ce972,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
83,Review,2020-07-06T18:07:30+00:00,Great experience of DPG so far,en,"Great experience of DPG so far, I had some issues with making initial payment which I was helped with really quickly. The flexible payment options were great and allowed me to start the course earlier than anticipated. Every aspect of the course has so far been explained really well and I feel confident moving forwards with DPG to study the CIPD Level 5 Diploma in HR Management",Person,https://user-images.trustpilot.com/5d89f8727c6eb1787585963d/73x73.png,Danny Shaw,https://uk.trustpilot.com/users/5d89f8727c6eb1787585963d,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
84,Review,2020-07-03T08:09:10+00:00,Very efficient service from Caitlin,en,Very efficient service from Caitlin.  All signed up and ready to go.,Person,,Michelle,https://uk.trustpilot.com/users/5efee7a52c449e7211cb85bf,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
85,Review,2020-07-02T10:06:14+00:00,Caitlin was very helpful in getting me…,en,"Caitlin was very helpful in getting me successfully enrolled onto my course, I'm looking forward to getting started with my studies. I was able to test a module first to see how the layout works first, I found it visually engaging & helped convince me the DPG was the best provider to sign with.",Person,,Becky Larcombe,https://uk.trustpilot.com/users/5b73db564de5666d34c8f67b,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
86,Review,2020-07-02T09:38:40+00:00,So far I have just interacted on how to…,en,So far I have just interacted on how to register CIPD through DGP. I’m satisfied with the service provided.,Person,,Sneha,https://uk.trustpilot.com/users/5efdab20a483e69dbfe09e50,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
87,Review,2020-07-01T16:08:25+00:00,So far everything has been professional…,en,So far everything has been professional and very prompt. Great service to date.,Person,,Sharon Murchison,https://uk.trustpilot.com/users/5b9be5ec4de5666d3463bfe8,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
88,Review,2020-07-01T05:16:34+00:00,Very helpful,en,Very helpful so far in securing me a place on an online CIPD level 5 course.,Person,,Lucy H,https://uk.trustpilot.com/users/5c6f0ec2a1ad2e66b4dc1d33,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
89,Review,2020-06-30T14:21:10+00:00,Great service and feel I have booked a course with confidence,en,"Very helpful and easy to register with.  Roderick offered lots of knowledge, help and information on what course would suit me and my experiences. I am very happy with the service they offered, and am very much looking forward to the course.",Person,,mark saunders,https://uk.trustpilot.com/users/5d16f7f83fc1c8850136ec6b,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
90,Review,2020-06-30T11:55:16+00:00,Excellent service,en,Excellent service. Respond to queries within the shortest possible time.,Person,,Pabby ,https://uk.trustpilot.com/users/5efb28231608f7db9d60b6b1,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
91,Review,2020-06-29T15:05:12+00:00,Really helpful service and fast response,en,Really helpful service and fast response,Person,,PAUL ,https://uk.trustpilot.com/users/5e42efc99f3d29009d2881f5,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
92,Review,2020-06-25T14:29:40+00:00,Great communication,en,Great communication from Caitlin at DPG! She's been very helpful in providing all the information I needed and answering my hundreds of questions. I'm feeling very confident about starting my first course with DPG as I've already had a great first impression.,Person,,Jingo,https://uk.trustpilot.com/users/5ef4b4d4fb792655641ac66b,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
93,Review,2020-06-24T17:00:17+00:00,Very helpful,en,"Very helpful, answer all my questions with patience. Can’t wait to start my course",Person,,Virginie,https://uk.trustpilot.com/users/5ef386a02630cbf0ecd6f1f4,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
94,Review,2020-06-24T15:35:01+00:00,Amazing course,en,"Amazing course, amazing experience since enrolment, I highly recommend this course for anyone pursuing a career in HR",Person,,Haydee,https://uk.trustpilot.com/users/5ef372a450a68484aa1caa40,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
95,Review,2020-06-23T07:27:19+00:00,Very easy enrollment process,en,Very easy enrollment process,Person,,Mandy,https://uk.trustpilot.com/users/5ef1aed7e2470769002f8fd9,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
96,Review,2020-06-22T12:31:13+00:00,CIPD LDM Level 5,en,Great support to help me secure a place in the CIPD LDM course for June,Person,,Nana Ama,https://uk.trustpilot.com/users/5ef0a49141eeae2fb9b04a4c,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
97,Review,2020-06-19T08:48:04+00:00,Excellent,en,"This has been the easiest start to a course i have ever had. Roddy has been excellent, has got back to any questions i have had, and really helped me start this course on a positive note.

Thank you",Person,,Customer,https://uk.trustpilot.com/users/5a45f2170000ff000af7ac77,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
98,Review,2020-06-18T09:46:04+00:00,"Timely, efficient, knowledgable and honest",en,"Caitlin provided timely and honest feedback at all stages of the process.
Introduction has been easy and efficient so far.
Only consideration might be to streamline provider emails to all come through a single channel, as some correspondence from DPG's partners drops into junk/spam and it isn't immediately obvious that it is associated with the course.
Great service so far though, thanks DPG",Person,,Steven Musham,https://uk.trustpilot.com/users/5d723575d25dd40c3b5e7ba6,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
99,Review,2020-06-16T17:06:41+00:00,Very helpful information provided…,en,"Very helpful information provided quickly, with great support on email and online chat.",Person,,John Bowling,https://uk.trustpilot.com/users/5c6bd83f0422e0d18da77ea4,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
100,Review,2020-06-15T17:00:00+00:00,Sean worked endlessly to get a course,en,Sean worked endlessly to get a course that was right for me. Every was so quick & easy. So impressed so far,Person,,Mary Mccabe,https://uk.trustpilot.com/users/5a6dbb1d0000ff000b0841a4,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
101,Review,2020-06-12T14:26:44+00:00,Great service so far,en,Great service so far,Person,,Richard Kavanagh ,https://uk.trustpilot.com/users/5332e01000006400016ae10a,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
102,Review,2020-06-12T10:28:14+00:00,Professional service,en,Professional service. Course details were outlined and Sean answered all my questions quickly and fully. Very happy with service. Would highly recommend,Person,,Tara,https://uk.trustpilot.com/users/5ee358bdf9633b828d7b3ed8,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
103,Review,2020-06-10T14:36:55+00:00,Finding out if DPG would be the right…,en,Finding out if DPG would be the right provider was easy with questions answered quickly and help easily accessible. Looking forward to starting my course.,Person,,Claire,https://uk.trustpilot.com/users/5ee0f0060329db1a465140d9,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
104,Review,2020-06-06T11:29:17+00:00,Great service,en,Great service! Sean was very friendly and helpful. The process was also really quick.,Person,,Adelina-Patricia,https://uk.trustpilot.com/users/5edb7e0da64dabfec363415f,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
105,Review,2020-06-05T10:53:16+00:00,Great company!  Cannot wait to get started!,en,"I have been highly impressed with the DPG Group on how easy it is to find out information about the courses available, especially chatting to Samantha and Caitlin, they are a true credit to the company and make you feel really at ease with their knowledge of the courses available and what is expected of you.  They handle any hurdles during the signup process (from my side, not theirs) with ease!   Amazing company, cannot wait to get started and qualified!",Person,,Scottie RB,https://uk.trustpilot.com/users/502807c000006400011f2827,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
106,Review,2020-06-05T10:27:42+00:00,Great help and personnel were always on…,en,Great help and personnel were always on hand to help with any queries.,Person,,Barry,https://uk.trustpilot.com/users/5eda1e1e2c925ec643be3380,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
107,Review,2020-06-04T16:06:10+00:00,Quick and easy onboarding,en,"Getting started was really easy and fast, all relevant information was shared in the welcome webinar held the first day.",Person,,Mark,https://uk.trustpilot.com/users/5ed91bf24f269c2ec3a31aa0,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
108,Review,2020-06-03T14:47:37+00:00,A warm and friendly welcome!,en,A warm and friendly welcome!,Person,,Dave,https://uk.trustpilot.com/users/5ed7b8081c2c69ad08ba9e69,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
109,Review,2020-06-01T08:10:41+00:00,"Informative, Professional and Non Pressured",en,"Information and requirements were provided in a timely and non pressured fashion, allowing time to review at own pace. Any questions were answered promptly and although personal advisor was always on hand there was no pressure to sign up or make decision now unlike other providers. The information provided was clear and a good pricing structure and payment options offered. Would recommend for anyone looking to sign up for qualification.",Person,,Elisabeth,https://uk.trustpilot.com/users/5ed4b80115acdeffdf19b2b8,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
110,Review,2020-05-31T18:13:31+00:00,Excellent,en,"Sean was excellent! From the moment I first reached out to DPG, he helped me promptly, efficiently, and he has gone the extra mile for me as I am in a different time zone. I would highly recommend DPG plc.",Person,,Laura,https://uk.trustpilot.com/users/5ed3f3ca95290931f63a850d,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
111,Review,2020-05-30T21:11:52+00:00,CIPD Level 5 Diploma,en,I've just completed the registration for a level 5 Diploma. Sean was really helpful and answered all my questions.  Really looking forward to getting started!,Person,,Christina,https://uk.trustpilot.com/users/5ed2cc18163c0e5129732458,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
112,Review,2020-05-27T11:37:02+00:00,I decided to do the CIPD Level 5 in HR,en,"I decided to do the CIPD Level 5 in HR. So far I'm in the second module, it has been great. They provide a lot of support and based on what I see, they try to always apply the theory to practical examples. So the idea is when you finish this course, you actually know how to apply all these to your organisation and it's not just theory learnt. 
In their course, they have some sort of simulation where you can put the theory into HR practice. This was one of the convincing points that I really liked compared to others. 
They are always providing webinars where you can ask questions and the facilitators answer. They are very helpful. I must say that I'm really happy with DPG. 
The only criticism that I have is that assignments can take up to 3 weeks to be corrected. I don't expect assignments to be corrected in a day like ICS is doing, but I'd say a week would be ideal, the reason behind is because once you start with your other module and you are very into the reading material and writing, it's hard to go back to the previous assessment if you have to re-do it. I understand if there is a lot of work but I'd suggest as a business that they can find approaches on how to improve correction time. 
At the moment, based of what I've seen ICS corrects within a day or two and Avado same week, so it'd be really good if DPG could nearly match their competitors. 

Having said that, I'd definitely recommend DPG. Facilitators are really good, professionals and always trying to give practical examples so that you understand.",Person,https://user-images.trustpilot.com/579f2b4c0000ff000a36ab0a/73x73.png,Gabriela Menendez,https://uk.trustpilot.com/users/579f2b4c0000ff000a36ab0a,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
113,Review,2020-05-25T16:57:19+00:00,CIPD course,en,It was the most simplest way of enrolling onto a course with great ease! Roderick emailed me straight away and directed me in enrolling. it was quick and easy. would totally recommend!,Person,,Deena,https://uk.trustpilot.com/users/5ecbf8efc66da3466e8d9f7b,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
114,Review,2020-05-25T13:09:52+00:00,CIPD Level 3 L&D,en,I have just completed the level 3 CIPD L&D qualification and found the blended learning option easy to access and very usable.  The facilitator (Anne) was great and very knowledgeable.  The workshop sessions were enjoyable and I am looking forward to starting the level 5 shortly.  The DPG website is easy to negotiate and I have had no issues with reliability.,Person,,Rachel,https://uk.trustpilot.com/users/5ecbc39fce35a4fb138b038d,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
115,Review,2020-05-22T23:20:41+00:00,The on boarding process was as quick as you can keep up with it .  It’s “your” course,en,The on boarding process was quick friendly efficient.,Person,https://user-images.trustpilot.com/58c189270000ff000a7fde7e/73x73.png,Paul Oliver ,https://uk.trustpilot.com/users/58c189270000ff000a7fde7e,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
116,Review,2020-05-20T15:30:41+00:00,Thanks DPG,en,Really helpful advice & all my questions answered straight away.,Person,,Jonathan,https://uk.trustpilot.com/users/5c0fc3284f49403e81b7fb6d,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
117,Review,2020-05-19T10:10:26+00:00,Very good course content and student…,en,Very good course content and student areas. Customer Service is excellent.,Person,https://user-images.trustpilot.com/5d68fceb23a3400eedb5e5a4/73x73.png,Kevin Charles,https://uk.trustpilot.com/users/5d68fceb23a3400eedb5e5a4,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
118,Review,2020-05-15T12:09:34+00:00,"Great support to get started, a few small tweaks to make it perfect.",en,"Good communication and sharing of information. Caitlin has been very supportive. I'm struggling with some of the early links to the DPG Community so a little disappointing as wanted to get started. Also directed to get membership to CIPD which I have done, however during registration they ask for my course detail and assume my course reference or number which I don't yet have. Just small things but worth trying to ensure are sorted in the opening communication email.",Person,,Jon,https://uk.trustpilot.com/users/5ebe867e2427952aee4aca34,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
119,Review,2020-05-13T17:25:25+00:00,Early days but good so far,en,"I have only just begun my course. So far my experience has been a good one. The material is excellent, the site is easy to navigate. The enrolment process was very straight forward, a small deposit and small monthly payments have made it easily affordable. 
I have not completed an assignment as yet but so far so good!",Person,,Rebecca,https://uk.trustpilot.com/users/5ebc2d8424279538164947cc,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
120,Review,2020-05-13T12:19:32+00:00,Really good service.,en,Really good service.,Person,,Paulina D,https://uk.trustpilot.com/users/5c4d9cf1978068b66958aa82,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
121,Review,2020-05-11T20:48:30+00:00,Long wait for assessments results....,en,"The online materials are good. Unfortunately, their 3 weeks period of waiting to receive assessment results is really frustrating especially as other providers are able to mark assessment within just a few hours!",Person,,Grace,https://uk.trustpilot.com/users/5eb9b9fb34a60d5120950c75,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,2
122,Review,2020-05-11T15:04:38+00:00,Getting set up,en,Rod provided me with useful information about the course and getting set up was so easy! Would recommend!,Person,https://user-images.trustpilot.com/5b96d30c4de5666d3458eea9/73x73.png,Sarah Burgess,https://uk.trustpilot.com/users/5b96d30c4de5666d3458eea9,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
123,Review,2020-05-06T14:47:45+00:00,Great customer service,en,"Great customer service, prompt with email replies and happy to answer any questions/ concerns I had.",Person,,Kimberley,https://uk.trustpilot.com/users/5eb2ce11ee8f2909b7cae00d,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
124,Review,2020-05-06T11:03:23+00:00,Great Service,en,"Great service so far from my contact Sean. Efficient, helpful and friendly and the whole process seems very smooth so far.",Person,,customer,https://uk.trustpilot.com/users/5e7caed25409e815e96cca48,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
125,Review,2020-05-05T21:29:00+00:00,Excellent Customer Service...,en,"Excellent Customer Service and course advice from Caitlin.

I have just started today and I feel very good and excited I have chosen the most suitable provider for my needs.",Person,,Kamel,https://uk.trustpilot.com/users/5eb1da9b13f56f43cafb0e6b,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
126,Review,2020-05-04T15:49:50+00:00,I have only just signed up for a course…,en,"I have only just signed up for a course however the process so far has been really good. Sean the person i have been dealing with has been great, answered lots of questions and has put my mind at rest. My introductory webinar is tonight at 8pm, wish me luck!",Person,,Fiona McHugh,https://uk.trustpilot.com/users/5eb039968f25b9050a4d7db5,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
127,Review,2020-05-04T09:16:10+00:00,Very helpful support,en,Very helpful support as I have already achieved some modules so needed information,Person,,Jayne,https://uk.trustpilot.com/users/5eafdd5946f4d0faacf9da26,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
128,Review,2020-05-03T17:11:10+00:00,Sean was very helpful and the course…,en,Sean was very helpful and the course was a great price !,Person,,Katie,https://uk.trustpilot.com/users/5eaefb2e672772e129ddfa1d,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
129,Review,2020-05-01T15:54:15+00:00,Prompt replies to any of my queries so…,en,Prompt replies to any of my queries so far,Person,,Timi,https://uk.trustpilot.com/users/5b346bcb4de5666d34509b94,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
130,Review,2020-04-30T15:00:19+00:00,Very Patient!,en,"I was looking for a CIPD provider and DPG came up near the top of the google search, which made me wary! I filled in an enquiry form and was contacted within an hour on a Saturday, again my nature is to assume too good to be true.

I ended up having 3 long calls with Rody and he has been excellent and patient with my questions, of which there are many. I did call other providers and they were nowhere near as helpful.",Person,,SCB,https://uk.trustpilot.com/users/56d0502f0000ff000a09ac94,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
131,Review,2020-04-30T12:35:28+00:00,very happy with customer service,en,"very happy with customer service, Rod was excellent in assisting me, super excited to get started! thanks DPG :)",Person,,Federica,https://uk.trustpilot.com/users/5eaac610f79d38806ed32941,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
132,Review,2020-04-30T10:53:39+00:00,Super helpful,en,"Super helpful, knowledgeable and easy to enrol, highly recommend",Person,,Sophie,https://uk.trustpilot.com/users/5eaaae3346f4d0f578f73ae1,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
133,Review,2020-04-29T19:29:52+00:00,The DPG team were always happy to help…,en,The DPG team were always happy to help and were quick to respond. Explained things clearly. A good experience :),Person,,Hannah,https://uk.trustpilot.com/users/5ea9d5b0bbf1affbcff68dd7,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
134,Review,2020-04-29T16:49:46+00:00,Fast and helpful reply with queries.,en,Fast and helpful reply with queries.,Person,,Matthew,https://uk.trustpilot.com/users/5ea9b0290b753b1be0fb8881,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
135,Review,2020-04-28T07:13:04+00:00,Friendly,en,"Friendly, clear and good guidance and very efficiently arranged  my registration to start the level 5 HR Diploma course",Person,,Carole,https://uk.trustpilot.com/users/5ea7d77f949c72842f5766ae,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
136,Review,2020-04-27T17:28:57+00:00,Good first impression of DPG,en,"Just registered for CIPD Level 5 Diploma in HRM. DPG offered me the best price in the market as well as the opportunity to spread my payments through interest free credit. I was also attracted to the opportunity to have Dual Accreditation for ILM Diploma, on successful completion of the CIPD course. My advisor, Sean called me straight back, explained the registration process clearly and was proactive and efficient during the whole process.",Person,,Mark,https://uk.trustpilot.com/users/5ea7165950943e2162acec76,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
137,Review,2020-04-24T18:27:35+00:00,Brilliant experience so far,en,Brilliant experience so far. Very helpful and quick to get back to you. Would recommend to anyone looking at CIPD courses,Person,,Holly,https://uk.trustpilot.com/users/5ea32f96949c72bdaf554b20,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
138,Review,2020-04-24T18:22:46+00:00,Fast to get back to you,en,Fast to get back to you! Very professional and informative and a great offer.,Person,,Pauline,https://uk.trustpilot.com/users/572748550000ff000a1c6989,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
139,Review,2020-04-23T09:54:22+00:00,Very efficient and great price,en,"Claire has been really helpful with the sign up process to complete my CIPD level 5 course. The whole process has been a breeze! 
Super responsive on email and I have already received my logins 2 weeks ahead of my course officially starting. Cant wait to get going!
Amazing price too!",Person,,Kate,https://uk.trustpilot.com/users/5ea165ce842631f21f1c0659,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
140,Review,2020-04-22T17:20:32+00:00,Excellent communication,en,"Excellent communication, great support and a practical and easy to use learning system.  Having got set up in 2 days from initial (weekend!) enquiry, and after completing my first lesson, I feel sure I made the right choice of CIPD Level 5 course provider.",Person,,Lucy W,https://uk.trustpilot.com/users/5ea07cdf7f570288711c08e6,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
141,Review,2020-04-21T09:12:10+00:00,Quick Response Time,en,"Roderick was extremely quick in answering my questions, even at the weekend, and the process so far has been trouble and stress free.",Person,,Tony,https://uk.trustpilot.com/users/5e9eb8ea9d92883646b6a872,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
142,Review,2020-04-20T19:49:50+00:00,CIPD Level 5 HRM,en,I contacted DPG through the website and Sean responded and sent over all the information via email. Sean was great and made it really easy to understand. I also found the YouTube videos really useful and informative. Sean also sent me a virtual tour of the online system they use which allowed me to walk through an example assessment this was great! Thanks Sean for all your help.,Person,,Adam,https://uk.trustpilot.com/users/5e9dfcdd0ebc96353107eae5,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
143,Review,2020-04-20T10:35:08+00:00,Excellent service,en,"Excellent service, and options to enable learning. Definitely recommend.",Person,,Lisa,https://uk.trustpilot.com/users/5e9d7adcfa511733015bb241,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
144,Review,2020-04-20T08:17:25+00:00,The joining could not have been easier,en,The joining could not have been easier. The online chat was very helpful and then joining process took less than a day. Brilliant service.,Person,,Gretna Customer,https://uk.trustpilot.com/users/5bc1a1cb4de5666d34ffd59f,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
145,Review,2020-04-16T12:34:27+00:00,The Program advisors are very…,en,"The Program advisors are very co-operative and approachable.

The email response is prompt and very informative.",Person,,Rakshita,https://uk.trustpilot.com/users/5e9850d2a222f48bf363aff4,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
146,Review,2020-04-16T09:45:30+00:00,Brilliant Experience for Course Registration,en,"I’ve had a quick, friendly and professional service throughout my interactions with DPG. Caitlin was very helpful and answered all my questions with ease. I have already been very impressed with the ease and swiftness of the process of registration and think this bodes well for the rest of the course. Everything has happened as explained to me and was clear to understand what I need to do at each stage.
Very happy student so far! Thank you.",Person,,Katy Pickles,https://uk.trustpilot.com/users/5d31f21aa0b0aa8f2d63201d,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
147,Review,2020-04-15T12:54:57+00:00,The customer service I was given was…,en,The customer service I was given was amazing while being set up on the level 5 diploma. I was helped a lot and when I struggled to fill a form I was told what to do straight away in a friendly manner.,Person,,Laila,https://uk.trustpilot.com/users/5e970420c78e4f0af32c6454,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
148,Review,2020-04-06T18:21:47+00:00,Great Service!,en,"Great Service!
From the moment I logged on to the website, the team at DPG were really helpful and answered all of my questions enabling me to join the Level 5 HMR programme with ease. I'm looking forward to starting the programme and I am sure they will guide me through to a successful completion.",Person,,Sarah,https://uk.trustpilot.com/users/5e8b733b4d2b56671cc078cd,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
149,Review,2020-04-06T13:57:48+00:00,Roddy has been extremely helpful.,en,"Roddy has been extremely helpful.

He has provided me with satisfying answers through my interest in signing up with DPG.",Person,,Tom,https://uk.trustpilot.com/users/5e8b355a625145badfebd622,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
150,Review,2020-04-04T09:10:32+00:00,Helpful and professional,en,Helpful and professional,Person,,Rene de Beer ,https://uk.trustpilot.com/users/5e884f084d2b561b54bf0d30,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
151,Review,2020-04-02T10:19:52+00:00,Excellent service,en,Excellent service,Person,,Fivos,https://uk.trustpilot.com/users/5d7bd3e56565d3f0ad723142,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
152,Review,2020-04-01T12:29:39+00:00,The service I received from Caitlin…,en,"The service I received from Caitlin Murray was fantastic.  She was knowledgeable, enthusiastic and provided me with support I needed when making my decision between Level 3 or Level 5.  Thank you.",Person,,Sarah,https://uk.trustpilot.com/users/5e8489325409e830a470808e,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
153,Review,2020-03-31T12:43:39+00:00,Helpful and quick,en,Helpful and quick,Person,,Andrew,https://uk.trustpilot.com/users/5de6845d741d5fc15532d669,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
154,Review,2020-03-31T12:40:47+00:00,Very helpful and efficient!,en,Very helpful and efficient!,Person,,Mihaela,https://uk.trustpilot.com/users/5e833a4ea656eec513694d6e,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
155,Review,2020-03-30T12:02:01+00:00,perfect time,en,"fun and excellent time, info and support from Roddy",Person,,Eva Banak,https://uk.trustpilot.com/users/5e81dfb95409e85da26f0093,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
156,Review,2020-03-27T06:48:44+00:00,Enrollment,en,Great precise information and so far so good,Person,,kirti lad,https://uk.trustpilot.com/users/5902549c0000ff000a91f89b,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
157,Review,2020-03-23T17:47:22+00:00,I found it difficult to get a call bac…,en,I found it difficult to get a call bac and speak with an advisor,Person,,Mrs Maidment,https://uk.trustpilot.com/users/5bfad6e4fb3cc3dd3c5158e9,Thing,DPG,Organization,Trustpilot,https://uk.trustpilot.com,Rating,2
