,@type,datePublished,headline,inLanguage,reviewBody,author_@type,author_image,author_name,author_url,itemReviewed_@type,itemReviewed_name,publisher_@type,publisher_name,publisher_sameAs,reviewRating_@type,reviewRating_ratingValue
975,Review,2018-12-03T18:42:26+00:00,Review of Visualizing Japan,en,"Great presentation of material, good speakers with in-depth knowledge of subject matter. Enjoyed and would recommend edX to friends/family - in fact, already have.",Person,,Justin,https://uk.trustpilot.com/users/5c0579120c38c53b337c1e17,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
976,Review,2018-12-03T18:41:03+00:00,When I have an issue no one answered my…,en,When I have an issue no one answered my questions!,Person,,Hidayet,https://uk.trustpilot.com/users/5c0578bf04cd8411a08211e3,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,1
977,Review,2018-12-03T18:39:50+00:00,Excellent course really enjoyed it,en,Excellent course really enjoyed it,Person,,Amrit,https://uk.trustpilot.com/users/5c05787659b624ce110d23c5,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
978,Review,2018-12-03T18:38:24+00:00,It was great learning experience on edx.,en,It was great learning experience on edx.,Person,,Jaspreet,https://uk.trustpilot.com/users/5c05781f04cd840eac82113f,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
979,Review,2018-12-03T18:37:51+00:00,edX is a great equalizer for education and learning.,en,"edX is great platform for learning. I would strongly recommend edX to anybody who has a passion for learning. It’s a great equalizer to a certain extent, ofcourse one never stops learning.  It’s a great opportunity to learn from specialists and learned professors. Taking lessons from edX has given me confidence and encouragement to do think differently and pursue passions, that previously did not exist in my life. Thank you edX.",Person,,Arvind Sachidev Chilkoor,https://uk.trustpilot.com/users/5c0577fe59b62480fd0d234e,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
980,Review,2018-12-03T18:37:45+00:00,Excelent education,en,Excelent education at an affordable price,Person,,Manesa,https://uk.trustpilot.com/users/5c0577f904cd84172b821118,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
981,Review,2018-12-03T18:37:09+00:00,Very worthwhile of your time to learn…,en,Very worthwhile of your time to learn something new.  You get out of it what you put into it!,Person,,Patrick,https://uk.trustpilot.com/users/5c0577d40c38c575dc7c1cd3,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
982,Review,2018-12-03T18:37:09+00:00,edX is a simple idea with fantastic…,en,"edX is a simple idea with fantastic outcome: ask great scholars to give lectures, do some questions, and rate students, in an affordable way. It creates life-changing chances for students worldwide. With edX, we have some idea what do students know anywhere, without research what curriculum is at a local university in a faraway land. It is something like ""Hollywood in education"": we are watching great movies all over the world, and we have some ""common ground"" facilitating communication. And most important, students can learn from best professors, mastering new recent courses that are just not available locally.",Person,,Vadym,https://uk.trustpilot.com/users/5c0577d4c33a297da890d13a,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
983,Review,2018-12-03T18:37:08+00:00,Pretty good overall experience,en,"Pretty good overall experience. Material seems to be presented in easy format in small enough chuks to fit in your full-time work schedule. Some quiz and lab questions are not 100% clear, some tests require polishing, especially when something could be done 3 different ways... 
But overall - good job edX!",Person,,Slava,https://uk.trustpilot.com/users/5c0577d4f3da8524e8902b75,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
984,Review,2018-12-03T18:36:39+00:00,Great range of courses,en,"Great range of courses and to keep up to date with professional development. Well priced, too",Person,,Lisa,https://uk.trustpilot.com/users/5c0577b79d3a4bc0df001e3f,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
985,Review,2018-12-03T18:33:05+00:00,Very good,en,Very good website that help me to gain new knowledge and experience,Person,,MOHAMED,https://uk.trustpilot.com/users/5c0576e1c33a292f3690d036,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
986,Review,2018-12-03T18:33:01+00:00,We have some issue with one final…,en,We have some issue with one final course. Nobody says a clear answer and the problem was in EDX. I says a lot of time that and no-one contact me to help me. very disappointed,Person,,Patrick,https://uk.trustpilot.com/users/5c0576dd9d3a4baf0f001d5a,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,3
987,Review,2018-12-03T18:33:00+00:00,superbly constructed courses made for…,en,"superbly constructed courses made for people who really wanted to learn seriously. recently i hv finished mitx calculus 1a, prof jerison & his colleagues explained the subject with unprecedented clarity! working on 1b now, an even tougher course than the first, but with their guidance, i think i could make it",Person,,hei chiu,https://uk.trustpilot.com/users/5c0576db0c38c50c8a7c1bf7,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
